station,name,num_readings,avg_temp_f,max_temp_f,min_temp_f,total_prcp_in
02852099999,"KOKKOLA HOLLIHAKA, FI",236,43.13,75.3,5.0,1.51
02735099999,"VIRRAT AIJANNEVA, FI",236,43.12,76.1,1.7,0.0
01281099999,"NAMSSKOGAN, NO",235,43.12,77.9,2.7,36.55
02267099999,"ORNSKOLDSVIK, SW",236,43.06,74.8,3.5,0.0
02293099999,"SKELLEFTEA, SW",234,43.06,78.6,-2.7,0.0
07361099999,"GUERET ST LAURENT, FR",14,43.04,63.6,25.7,2.68
02928099999,"JOENSUU LINNUNLAHTI, FI",236,43.03,78.2,0.0,1.21
01124099999,"SNASA, NO",189,43.03,76.5,3.8,0.82
11958099999,"KOJSOVSKA HOLA, LO",233,43.02,71.2,9.2,19.13
06793099999,"VALBELLA, CH",232,43.01,67.5,13.5,23.14
04013099999,"STYKKISHOLMUR, IC",233,43.0,62.3,17.9,0.0
06605099999,"CHASSERAL, CH",230,42.98,72.2,15.1,12.17
02721099999,"KOKKOLA TANKAR, FI",236,42.95,75.2,10.5,0.0
01463099999,"AS, NO",31,42.95,68.9,19.4,0.68
04013199999,"ISAFJORDUR, IC",234,42.94,65.3,20.7,0.0
06695099999,"ANDERMATT, CH",232,42.94,65.6,0.7,21.38
02793099999,"LIPERI TUISKAVANLUOTO, FI",236,42.93,79.7,-1.8,0.0
04137099999,"AKUREYRI A, IC",236,42.86,68.9,13.9,0.0
04160099999,"THUFUVER, IC",90,42.86,63.6,-1.4,0.0
02259099999,"KRAMFORS SOLLEFTEA, SW",235,42.85,74.0,-6.8,0.0
02903099999,"KRUUNUPYY KOKKOLA PIETARSAARI, FI",234,42.84,75.0,5.7,0.0
11349099999,"KATSCHBERG, AU",232,42.8,69.0,14.4,22.72
11155099999,"FEUERKOGEL, AU",236,42.79,69.5,14.0,1.88
02286099999,"UMEA, SW",236,42.79,74.4,-0.5,0.0
06784099999,"DAVOS, CH",232,42.76,67.8,9.7,24.04
02942099999,"KANKAANPAA NIINISALO PUOLVOIM, FI",212,42.72,77.3,14.2,67.8
02920099999,"PIETARSAARI KALLAN, FI",236,42.69,74.4,10.8,0.0
02929099999,"JOENSUU, FI",236,42.67,76.9,0.3,0.0
04089099999,"EGILSSTADIR, IC",236,42.64,71.6,2.7,0.0
01180099999,"HARSTAD, NO",236,42.63,72.0,16.1,24.83
02710099999,"VESANTO SONKARI, FI",236,42.63,76.8,-3.7,0.13
01148099999,"STORFORSHEI, NO",200,42.62,72.3,3.8,3.72
04034099999,"STAFHOLTSEY, IC",236,42.62,62.9,3.8,0.0
04103099999,"PATREKSFJORDUR, IC",236,42.56,61.1,19.9,0.0
04063099999,"AKUREYRI, IC",236,42.56,66.6,6.5,0.0
06783099999,"S BERNARDINO, CH",232,42.52,68.8,17.2,48.0
04131099999,"GJOGUR, IC",216,42.52,60.2,22.4,0.0
01162099999,"STORKMARKNES SKAGEN, NO",236,42.51,69.8,15.5,0.0
01367099999,"FAGERNES, NO",235,42.47,72.9,-11.1,10.79
06785099999,"AROSA, CH",236,42.46,68.3,10.6,28.49
02226099999,"ARE OSTERSUND, SE",236,42.44,75.9,6.2,0.0
01135099999,"SELJELIA, NO",236,42.4,74.7,10.1,50.42
11312099999,"GALTUER, AU",232,42.37,66.5,3.8,25.78
01245099999,"OPPDAL SETER, NO",236,42.27,73.9,8.9,14.62
01383099999,"EVENSTAD DIH, NO",236,42.26,72.7,-9.6,0.0
01183099999,"EVENES HARSTAD NARVIK, NO",236,42.26,72.1,0.2,0.0
01169099999,"SALTDAL NORDNES, NO",236,42.24,73.4,-2.9,19.82
02872099999,"RAAHE LAPALUOTO HARBOUR, FI",234,42.23,77.3,-0.9,0.0
11180099999,"RAX SEILBAHN BERGSTATION, AU",232,42.19,68.5,10.8,24.38
02737099999,"TOHOLAMPI LAITALA, FI",236,42.12,73.5,-5.1,0.48
04101099999,"BJARGTANGAR, IC",236,42.1,58.6,20.0,0.0
01033099999,"TORSVAG FYR, NO",236,42.09,72.5,23.1,0.0
02927099999,"MULTIA KARHILA, FI",236,42.09,74.8,-0.7,0.44
01431099999,"SIRDAL SINNES, NO",236,42.09,68.7,-1.9,28.1
02875099999,"OULU, FI",236,42.08,79.2,-2.9,0.0
01010099999,"ANDOYA, NO",236,42.07,67.4,17.3,33.26
02851099999,"OULU OULUNSALO PELLONPAA, FI",222,42.01,79.2,-2.8,0.0
06751099999,"ROBIEI, CH",235,41.97,69.1,20.3,50.15
01371099999,"LOKEN I VOLBU, NO",235,41.97,72.0,-1.6,11.99
02832099999,"TOHMAJARVI KEMIE, FI",234,41.95,74.4,-0.0,1.32
01015099999,"HEKKINGEN FYR, NO",233,41.94,69.0,18.5,0.0
07230099999,"BEAUCOUZE, FR",13,41.9,54.9,31.5,3.02
04073099999,"GRIMSSTADIR, IC",183,41.87,71.5,5.9,0.0
15297099999,"OBARSIA LOTRULUI, RO",236,41.85,68.1,8.1,18.14
02939099999,"ILOMANTSI MEKRIJARVI, FI",235,41.79,76.8,1.1,1.39
04069099999,"STADARHOLL, IC",236,41.78,67.9,10.2,0.0
07570099999,"LANAS SYN, FR",13,41.77,50.0,33.3,1.17
04005099999,"BOLUNGAVIK, IC",236,41.76,59.8,21.9,0.0
02787099999,"ALAJARVI MOKSY, FI",236,41.76,74.1,0.7,0.68
02186099999,"KALLAX LULEA, SE",236,41.76,78.1,-4.5,0.0
04197099999,"DALATANGI, IC",236,41.73,60.0,21.8,0.0
04071099999,"MANARBAKKI, IC",230,41.73,61.7,15.6,0.0
02876099999,"OULU VIHREASAARI HARBOUR, FI",236,41.72,78.5,-2.0,0.0
02797099999,"HAAPAVEST MUSTIKKAMAKI, FI",236,41.68,76.3,-6.2,0.0
02796099999,"LIEKSA LAMPELA, FI",236,41.63,76.8,-2.2,0.47
02800099999,"RAAHE NAHKIAINEN, FI",236,41.6,74.7,9.2,0.0
02803099999,"SIIKAJOKI REVONLAHTI, FI",236,41.6,76.3,-3.8,0.58
02798099999,"VALTIMO KK, FI",236,41.59,76.4,-2.2,0.46
04017099999,"AEDEY, IC",236,41.56,58.2,20.3,0.0
07588099999,"ST AUBAN SUR DURANC, FR",13,41.55,50.8,33.1,0.57
04007099999,"HOLAR I DYRAFIRDI, IC",236,41.52,57.8,14.6,0.0
02907099999,"KALAJOKI ULKOKALLA, FI",236,41.5,74.6,12.4,0.0
04065099999,"GRIMSEY ISLAND, IC",185,41.48,60.8,22.4,0.0
01027099999,"TROMSO HOLT, NO",213,41.47,69.9,18.0,16.5
01151099999,"MOIRANA, NO",236,41.46,75.1,-1.2,0.0
11787099999,"LYSA HORA, EZ",236,41.45,70.1,9.4,45.66
02883099999,"KAJAANI PETAISENNISKA, FI",236,41.41,77.3,-3.9,0.69
01389099999,"RENA AIRPORT, NO",232,41.34,72.6,-13.6,14.33
01447099999,"HOYDALSMO II, NO",235,41.33,68.0,-5.8,15.56
02834099999,"VIEREMA KAARAKKALA, FI",236,41.32,76.3,-5.7,0.57
06609099999,"LE MOLESON, CH",232,41.31,69.1,12.7,22.96
02791099999,"JUUKA NIEMELA, FI",236,41.31,73.8,-3.5,0.34
01042099999,"HASVIK SLUSKFJELLET, NO",132,41.3,72.5,15.4,0.0
02738099999,"PYHAJARVI OL OJAKYLA, FI",236,41.28,75.5,-5.9,0.7
16134099999,"CIMONE MOUNTAIN, IT",232,41.25,63.4,10.4,15.63
02874099999,"HAILUOTO ISLAND, FI",236,41.25,77.7,-5.0,0.59
02725099999,"HALSUA KANALA PUROLA, FI",233,41.22,72.7,-2.0,0.0
15284099999,"PENTELEU, RO",236,41.2,70.6,6.8,30.0
01192099999,"STRAUMSNES, NO",236,41.2,71.7,10.1,31.07
01037099999,"SKIBOTN 2, NO",236,41.13,72.1,4.4,13.26
02755099999,"YLIVIESKA AIRFIELD, FI",236,41.1,74.1,-8.3,0.98
01357099999,"HOLLEKOLTEN, NO",236,41.09,69.4,6.7,0.0
02739099999,"SOTKAMO KUOLANIEMI, FI",236,41.05,74.3,-4.5,5.99
01132099999,"MAJAVATN V, NO",236,41.04,75.5,-0.5,35.32
02873099999,"HAILUOTO MARJANIEMI, FI",236,41.0,77.7,-2.1,0.0
01347099999,"SOGNDAL HAUKASEN, NO",205,41.0,75.9,10.6,0.0
01045099999,"NORDSTRAUM I KVAENANGEN, NO",236,41.0,70.6,15.0,12.6
07482099999,"AMBERIEU, FR",13,40.94,53.2,23.0,1.52
13492099999,"POPOVA SAPKA, MK",2,40.85,41.1,40.6,0.32
01026099999,"TROMSO, NO",236,40.85,70.7,16.0,36.78
04196099999,"KAMBANES, IC",236,40.84,55.2,23.0,0.0
01344099999,"MJOLFJELL, NO",236,40.84,68.9,1.8,35.14
01025099999,"TROMSO, NO",236,40.81,69.5,13.4,0.0
11127099999,"OBERGURGL, AU",232,40.8,65.9,7.6,16.96
02789099999,"RAUTAVAARA YLA LUOSTA, FI",233,40.79,76.6,-3.2,0.48
02897099999,"KAJAANI, FI",236,40.76,76.5,-8.1,0.0
11149099999,"OBERTAUERN, AU",236,40.75,67.2,12.6,28.29
17046099999,"ARDAHAN, TU",236,40.75,72.8,-7.6,16.08
01233099999,"DOMBAAS, NO",236,40.74,72.2,2.7,6.71
07010099999,"DUNKERQUE, FR",14,40.74,48.8,30.8,2.2
10238099999,"BERGEN MIL, GM",1,40.7,40.7,40.7,0.0
02863099999,"KEMI I LIGHTHOUSE, FI",236,40.67,75.3,3.0,0.0
07156099999,"PARIS MONTSOURIS, FR",13,40.65,51.0,31.4,1.98
07255099999,"BOURGES, FR",13,40.65,53.0,29.5,1.56
01046099999,"SORKJOSEN, NO",236,40.63,71.9,9.6,0.0
02245599999,"LYCKSELE, SW",231,40.62,76.6,-13.6,0.0
04165099999,"GRIMSEY, IC",236,40.62,60.1,23.2,0.0
04123099999,"HORNBJARGSVITI, IC",234,40.56,55.6,24.5,0.0
02154099999,"VIDSEL, SW",236,40.54,76.1,-6.9,17.12
04154099999,"BURFELL, IC",236,40.51,66.8,7.2,0.0
01044099999,"HASVIK, NO",235,40.5,69.0,20.2,0.0
01043099999,"ROGNSUNDET, NO",216,40.48,69.1,10.4,0.0
07046099999,"LE HAVRE OCTEVILLE, FR",15,40.46,52.0,30.0,3.29
07477099999,"LES SAUVAGES, FR",13,40.43,53.7,26.0,1.0
01250099999,"FOLLDAL FREDHEIM, NO",22,40.42,64.5,24.5,0.12
07257099999,"AVORD, FR",13,40.38,52.9,29.0,1.9
07487099999,"GRENONBLE LVD, FR",13,40.37,54.6,29.6,2.24
02862099999,"KEMI AJOS, FI",236,40.3,78.4,-5.2,0.0
07385099999,"MACON CHARNAY, FR",13,40.28,53.6,30.2,1.13
02282099999,"PETISTRASK, SW",221,40.26,75.1,-8.3,10.04
03072099999,"CAIRNWELL, UK",236,40.25,63.6,20.3,0.0
02714099999,"VAALA PELSO, FI",236,40.24,74.4,-6.8,0.72
01340099999,"FET I EIDFJORD, NO",236,40.14,69.1,3.4,14.34
04228099999,"KITSISSUT ATTU, GL",27,40.13,44.3,37.2,0.0
04175099999,"ICELAND SITE, IC",236,40.12,61.7,19.3,0.0
04077099999,"RAUFARHOFN, IC",236,40.12,58.7,13.9,0.0
07386099999,"DOLE TAVAUX, FR",13,40.11,53.0,28.3,1.39
02847099999,"ROVANIEMI RAUTATIEASEMA, FI",236,40.11,78.4,-14.5,0.0
11340099999,"SCHMITTENHOEHE, AU",232,40.07,66.8,9.1,35.89
07558099999,"MILLAU, FR",13,40.05,48.4,24.1,1.03
16021099999,"ROLLE PASS, IT",184,40.05,62.0,15.6,14.47
07245099999,"BLOIS LE BREUIL, FR",13,40.02,52.9,30.9,2.35
11730099999,"SERAK, EZ",226,39.91,67.2,9.2,45.77
01150099999,"HJARTASEN, NO",236,39.88,72.2,-0.4,36.37
02880099999,"TORNIO TORPPI, FI",231,39.87,75.4,-8.5,8.55
06779099999,"SEGL MARIA, CH",236,39.85,63.5,13.4,26.71
02866099999,"PUDASJARVI AIRFIELD, FI",236,39.84,77.3,-10.1,0.2
06744099999,"GRIMSEL HOSPIZ, CH",236,39.84,65.6,9.6,38.1
01055099999,"FRUHOLMEN FYR, NO",226,39.8,67.6,16.6,0.0
02514099999,"ARVIDSJAUR, SW",236,39.71,75.9,-4.2,0.0
01359099999,"GEILO OLDEBRATEN, NO",232,39.69,66.4,-1.2,12.25
01381099999,"APELSVOLL, NO",22,39.65,62.2,24.0,0.01
06630499999,"SAMEDAN, CH",236,39.64,62.3,1.6,19.83
02181099999,"OVERKALIX SVARTBYN, SW",221,39.57,75.1,-22.9,9.11
01068099999,"HONNINGSVAG VALAN, NO",236,39.54,71.4,16.3,0.0
01230099999,"BJORLI, NO",236,39.54,72.0,-13.0,12.8
01365099999,"BEITOSTOLEN II, NO",214,39.53,67.2,7.6,1.61
04183099999,"FONTUR, IC",236,39.52,54.5,23.2,0.0
02799099999,"KUHMO KALLIOJOKI, FI",236,39.51,77.8,-16.9,1.15
02864099999,"KEMI TORNIO, FI",236,39.5,77.5,-8.8,0.0
04360099999,"TASIILAQ, GL",154,39.44,59.2,17.4,6.56
01049099999,"ALTA, NO",236,39.4,71.9,-4.2,12.62
01147099999,"VARNTRESK, NO",236,39.36,73.2,5.5,23.29
06659099999,"PILATUS, CH",232,39.34,67.4,11.8,36.03
02308099999,"TANNAS, SW",222,39.32,69.4,8.5,15.54
02844099999,"PELLO CENTRE, FI",236,39.25,76.7,-21.8,0.38
01023099999,"BARDUFOSS, NO",236,39.25,71.6,-15.3,20.08
01265099999,"TYNSET HANSMOEN, NO",236,39.22,69.1,-18.7,13.6
07009099999,"CALAIS DUNKERQUE, FR",13,39.18,48.2,30.1,1.99
01052099999,"HAMMERFEST AIRPORT, NO",236,39.16,74.3,11.5,23.89
15262099999,"LACAUTI, RO",236,39.15,68.7,3.9,45.94
02151099999,"JOKKMOKK FPL, SW",216,39.15,74.5,-11.5,16.12
07288099999,"BESANCON THISE AUT, FR",13,39.06,52.9,28.1,2.78
07053099999,"CORMEILLES, FR",12,39.05,48.9,29.4,2.19
06754099999,"MATRO, CH",236,39.03,65.3,17.0,0.0
07140099999,"CHATEAUDUN, FR",13,38.98,51.5,29.9,1.03
02219099999,"GADDEDE A, SW",221,38.97,71.9,9.1,20.58
02845099999,"ROVANIEMI, FI",236,38.94,76.4,-15.1,0.43
07002099999,"BOULOGNE, FR",14,38.91,48.4,29.1,2.01
01287099999,"SOLENDET, NO",214,38.85,69.6,0.8,1.9
07040099999,"DIEPPE, FR",13,38.78,51.1,28.1,2.54
01088299999,"ROROS, NO",236,38.71,69.8,-5.5,0.0
15119099999,"VLADEASA 1800, RO",236,38.69,65.9,3.4,22.71
01434099999,"VAAGSLI, NO",231,38.68,66.4,-2.9,17.29
01288099999,"ROROS, NO",234,38.65,70.0,-8.5,13.6
02174099999,"LAKATRASK, SW",221,38.65,73.5,-15.5,10.0
02812099999,"YLITORNIO MELTOSJARVI, FI",232,38.65,74.1,-20.7,0.69
08568099999,"PENHAS DOURADAS, PO",15,38.65,68.6,29.4,3.73
01450099999,"MOSSTRAND II, NO",236,38.62,66.3,4.3,12.13
11110099999,"GALZIG, AU",232,38.6,66.0,8.9,36.41
01059099999,"BANAK LAKSELV, NO",236,38.56,74.3,-14.8,0.0
01092099999,"MAKKAUR FYR, NO",236,38.55,71.3,14.8,0.0
01078099999,"SLETTNES FYR, NO",233,38.54,69.1,14.0,0.0
01083099999,"BERLEVAG, NO",235,38.48,67.8,11.4,0.0
02859099999,"PUOLANKA PALJAKKA, FI",236,38.46,74.4,-2.2,1.37
01074099999,"MEHAMN, NO",235,38.46,72.7,10.6,0.0
07143099999,"CHARTRES CHAMPOL, FR",13,38.44,50.2,28.9,2.54
07145099999,"TRAPPES, FR",13,38.43,50.2,29.3,2.11
02881099999,"RANUA AIRFIELD, FI",236,38.39,76.0,-10.7,0.51
01370099999,"SKABU, NO",236,38.38,67.9,5.3,20.14
02889099999,"SUOMUSSALMI PESIO, FI",235,38.38,73.0,-13.1,0.79
01393099999,"DREVSJO, NO",236,38.36,68.0,-6.1,23.54
01098099999,"VARDO, NO",232,38.32,64.6,16.9,9.95
14652099999,"BJELASNICA, BK",133,38.25,67.3,6.2,37.98
02813099999,"ROVANIEMI APUKKA, FI",235,38.23,75.2,-14.7,0.57
02804099999,"TAIVALKOSKI KK URHEILUTIE, FI",236,38.17,74.6,-12.6,0.61
15033099999,"IEZER, RO",236,38.15,64.8,1.4,38.82
01239099999,"HJERKINN II, NO",214,37.96,66.8,6.5,1.5
11310099999,"ISCHGL IDALPE, AU",234,37.86,63.2,6.2,0.0
01466099999,"KJELLER AIRPORT, NO",11,37.86,64.9,2.3,0.0
01198099999,"DIVIDALEN II, NO",207,37.8,68.7,-13.9,0.03
04270099999,"NARSARSUAQ, GL",236,37.8,66.7,-5.5,0.0
02926099999,"PORI RAILWAY STATION, FI",155,37.76,72.0,17.1,0.24
02869099999,"KUUSAMO, FI",236,37.7,75.4,-11.7,0.0
07197099999,"MEYENHEIM, FR",13,37.69,49.7,26.6,1.35
01345099999,"KLEVAVATNET, NO",215,37.66,65.1,-3.4,22.93
01435099999,"HAUKELISETER TESTFELT, NO",236,37.61,66.4,1.1,24.03
01088099999,"VADSO, NO",236,37.6,70.5,8.8,0.0
06778099999,"BUFFALORA, CH",236,37.55,62.5,-1.6,28.08
01099099999,"VARDO AIRPORT SVARTNES, NO",232,37.52,67.3,14.0,0.0
02811099999,"KUUSAMO KIUTAKONGAS, FI",236,37.5,75.6,-18.2,1.33
15108099999,"CEAHLAU TOACA, RO",236,37.47,64.9,2.0,26.73
02814099999,"KEMIJARVI AIRFIELD, FI",236,37.46,74.5,-16.9,2.47
01375099999,"KVITFJELL, NO",236,37.46,68.5,10.1,0.0
11265099999,"VILLACHER ALPE AUTOM, AU",236,37.39,62.8,10.0,8.28
02101099999,"HEMAVAN TARNABY, SE",236,37.39,71.8,-5.8,0.0
01238099999,"FOKSTUA II, NO",236,37.37,69.1,4.9,9.53
01441099999,"HOVDEN LUNDANE, NO",236,37.36,64.3,-10.1,16.04
07061099999,"ST. QUENTIN ROUPY, FR",14,37.36,47.6,30.5,2.32
06797099999,"PASSO DEL BERNINA, CH",234,37.28,63.2,11.2,37.82
02720099999,"KITTILA, FI",236,37.24,75.6,-23.7,0.0
02836099999,"SODANKYLA, FI",236,37.24,75.3,-21.4,1.36
07166099999,"VATRY AERO, FR",13,37.22,49.2,28.6,1.84
07554099999,"MENDE, FR",13,37.17,44.7,24.6,0.75
02049099999,"GALLIVARE, SW",222,37.11,73.1,-13.8,12.22
01380099999,"VENABU, NO",236,37.08,67.9,2.0,14.15
02882099999,"KITTILA MATOROVA, FI",236,37.06,75.0,-15.3,0.0
07296099999,"DORANS, FR",13,37.0,50.4,26.8,3.06
06750099999,"GUETSCH OB ANDERMATT, CH",35,36.95,63.0,13.5,7.14
07005099999,"ABBEVILLE, FR",13,36.91,48.6,30.0,3.26
15279099999,"BALEA LAC, RO",236,36.9,65.7,2.5,52.36
02849099999,"SALLA KK MYLLYTIE, FI",236,36.89,73.3,-19.7,2.34
02860099999,"KITTILA KK, FI",236,36.85,73.9,-24.3,0.62
02081099999,"KARESUANDO, SW",49,36.83,73.5,-15.6,0.06
06799099999,"NALUNS, CH",235,36.8,64.6,8.6,0.0
04149099999,"KOLKA, IC",236,36.79,59.0,1.7,0.0
12510099999,"SNIEZKA, PL",236,36.67,65.9,6.2,8.54
02824099999,"KITTILA KENTTAROVA, FI",236,36.6,74.3,-16.2,0.6
11126099999,"PATSCHERKOFEL, AU",236,36.59,63.7,5.9,11.85
01089099999,"HOYBUKTMOEN KIRKENES, NO",236,36.54,73.8,-7.5,0.0
07075099999,"CHARLEVILLE MEZIERES, FR",13,36.52,48.3,30.6,3.68
02815099999,"SAVUKOSKI KK, FI",236,36.52,75.4,-23.5,1.44
02807099999,"IVALO, FI",236,36.47,75.4,-16.7,0.0
04176099999,"KARAHNJUKAR, IC",236,36.43,62.5,5.7,0.0
04162099999,"VEIDIVATNAHRAUN, IC",236,36.38,66.2,1.5,0.0
02705099999,"PELKOSENNIEMI PYHATUNTURI, FI",236,36.38,75.5,-3.1,0.0
01084099999,"PASVIK, NO",236,36.35,74.7,-20.0,0.0
02868099999,"KUUSAMO RUKATUNTURI, FI",236,36.33,75.4,-0.8,0.0
11653099999,"SNEZKA, EZ",230,36.31,66.1,5.8,0.0
01361099999,"GROTLI III, NO",236,36.25,66.1,-12.6,16.13
01440099999,"BLASJO, NO",236,36.22,66.9,5.3,0.0
02764099999,"KITTILA LOMPOLONVUOMA, FI",236,36.2,73.8,-23.7,0.58
07059099999,"MEAULTE, FR",13,36.17,46.7,29.6,1.98
02835099999,"INARI NELLIM, FI",236,36.16,75.5,-24.5,1.5
02819099999,"SALLA VARRIOTUNTURI, FI",231,36.12,77.2,-7.6,2.3
01076099999,"TANABRU, NO",235,36.12,69.8,-9.7,10.19
15600099999,"MOURGASH, BU",91,36.07,68.7,8.5,2.13
15317099999,"TARCU, RO",236,35.94,63.0,4.0,14.54
01082099999,"NYRUD, NO",236,35.94,73.4,-26.4,15.41
04168099999,"SANDBUDIR, IC",203,35.85,63.7,2.9,0.0
01346099999,"MIDTSTOVA, NO",210,35.77,65.9,8.4,37.8
01086099999,"BATSFJORD, NO",236,35.76,73.5,8.3,0.0
02044099999,"KIRUNA, SW",236,35.73,70.8,-12.4,0.0
15088099999,"CALIMANI RETITIS, RO",236,35.71,62.4,0.9,30.17
04056099999,"HVERAVELLIR, IC",233,35.68,61.5,5.6,0.0
02825099999,"UTSJOKI NUORGAM, FI",236,35.64,69.2,-17.2,0.69
01364099999,"FILEFJELL, NO",236,35.6,63.3,-13.6,13.62
02702099999,"INARI KAAMANEN, FI",236,35.59,73.1,-16.7,2.2
11138099999,"ALPINZENTRUM RUDOLFSHUETTE, AU",236,35.49,61.9,5.2,7.51
02823099999,"MUONIO ALAMUONIO, FI",236,35.48,74.0,-23.3,0.69
02857099999,"INARI ANGELI LINTUPUOLISELKA, FI",236,35.43,73.5,-15.2,0.73
02745099999,"SALLA NARUSKA, FI",236,35.33,72.1,-24.1,1.66
11384099999,"HIRSCHENKOGEL, AU",141,35.29,57.1,13.2,8.09
06725099999,"BLATTEN LOETSCHENTAL, CH",148,35.19,54.7,11.3,15.11
02979099999,"KOKAR BOGSKAR, FI",80,35.19,42.2,25.9,0.0
01047099999,"KAUTOKEINO II, NO",231,35.18,73.8,-22.2,11.98
02013099999,"RITSEM, SW",223,35.15,70.0,-12.6,13.45
02719099999,"SODANKYLA KOKKA, FI",236,35.09,73.3,-19.8,1.33
06717099999,"COL DU GRAND ST BERNARD, CH",236,35.05,61.3,10.4,35.27
02717099999,"KITTILA POKKA, FI",235,35.02,72.7,-30.1,0.49
02858099999,"INARI KIRAKKAJARVI, FI",236,35.0,72.5,-19.6,1.2
04166099999,"JOKULHEIMAR, IC",236,34.99,58.4,8.8,0.0
02807599999,"ENONTEKIO, FI",236,34.89,72.1,-20.4,0.0
02816099999,"SODANKYLA VUOTSO, FI",236,34.85,74.1,-25.9,1.52
04390099999,"PRINS CHRISTIAN, GL",234,34.83,56.4,17.0,0.0
07283099999,"LANGRES, FR",13,34.77,46.8,26.2,2.38
02821099999,"MUONIO SAMMALTUNTURI, FI",236,34.75,73.2,-3.0,0.0
08096099999,"CANDANCHU, SP",13,34.69,41.3,28.3,2.68
02722099999,"INARI SAARISELKA, FI",236,34.66,74.8,-19.6,2.2
02019099999,"KATTERJAKK A, SW",236,34.63,69.8,-6.3,44.91
16089099999,"DESENZANO, IT",1,34.6,34.6,34.6,0.0
12650099999,"KASPROWY WIERCH, PL",236,34.6,62.1,1.7,41.46
02805099999,"UTSJOKI KEVO, FI",235,34.57,71.9,-22.6,1.09
01035099999,"LYNGEN GJERDVASSBU, NO",205,34.44,65.6,6.7,0.0
06688099999,"CRAP MASEGN, CH",232,34.38,60.5,9.1,0.0
11916099999,"CHOPOK, LO",236,34.36,61.2,2.8,25.24
01001099999,"JAN MAYEN NOR NAVY, NO",236,34.24,52.5,11.8,9.95
02818099999,"INARI RAJAJOOSEPPI, FI",213,34.18,74.6,-12.9,0.0
01065099999,"KARASJOK, NO",236,34.07,72.0,-27.3,13.7
04285099999,"ANGISOQ, GL",224,34.0,54.6,17.0,0.0
02890099999,"UTSJOKI KEVO KEVOJARVI, FI",236,34.0,71.0,-25.2,0.0
02210099999,"BLAHAMMAREN, SW",221,33.97,69.3,6.8,0.0
02888099999,"INARI SEITALAASSA, FI",236,33.95,70.6,-12.9,0.0
02726099999,"ENONTEKIO NAKKALA, FI",236,33.85,71.2,-18.4,0.48
14008099999,"KREDARICA, SI",236,33.75,58.8,7.8,69.86
06680099999,"SAENTIS, CH",232,33.66,60.4,6.5,53.16
06723099999,"VERBIER LES ATTLELAS, CH",232,33.62,58.6,9.5,0.0
01350099999,"FINSEVATN, NO",235,33.6,61.2,-6.3,17.28
02121099999,"MIERKENIS, SW",211,33.54,67.5,-15.5,18.15
01199099999,"SIHCCAJAVRI, NO",231,33.48,70.9,-18.0,0.0
04214099999,"NUUSSUAATAA NUUSSUAQ, GL",161,33.41,49.7,8.2,0.0
10827099999,"MESSSTETTEN, GM",1,33.4,33.4,33.4,0.0
04361099999,"KULUSUK LUFTHAVN, GL",236,33.11,55.8,1.1,0.0
01058099999,"SUOLOVUOPMI LULIT, NO",236,33.11,70.3,-21.0,13.43
04193099999,"GAGNHEIDI, IC",236,33.1,60.4,7.3,0.0
04109099999,"THVERFJALL, IC",236,33.06,55.5,11.6,0.0
04260599999,"FREDICKSHAB PAAMIUT AIRPORT, GL",230,33.0,51.7,7.6,0.0
07560099999,"MONT AIGOUAL, FR",13,33.0,40.6,20.6,2.2
06795099999,"PIZ MARTEGNAS, CH",232,32.97,58.9,3.4,20.54
02801099999,"ENONTEKIO KILPISJARVI, FI",236,32.9,66.6,-18.1,0.75
01352099999,"SANDHAUG, NO",219,32.86,60.8,-13.8,0.51
04266099999,"NUNARSUIT, GL",224,32.68,49.1,14.0,0.0
10929099999,"KONSTANZ, GM",1,32.6,32.6,32.6,0.01
01028099999,"BJORNOYA ISLAND, NO",233,32.55,56.9,7.4,8.04
04382099999,"IKERMIUARSUK, GL",224,32.47,51.6,11.1,0.0
02820099999,"MUONIO LAUKUKERO, FI",236,32.39,71.0,-4.3,0.0
04250099999,"NUUK GODTHAAB, GL",236,32.22,52.9,6.6,16.23
06780099999,"WEISSFLUHJOCH, CH",231,32.05,57.9,4.2,36.43
08420099999,"GRANADA ARMILLA, SP",1,32.0,32.0,32.0,0.0
04242099999,"SIORALIK, GL",189,31.8,51.7,-1.9,0.0
04253099999,"UKIIVIK FREDERIKSHAAB ISBLINK, GL",224,31.76,48.5,6.9,0.0
15280099999,"VARFU OMU, RO",236,31.51,59.5,-2.8,25.77
04204099999,"MANIITSOQ, GL",230,31.4,58.0,3.7,0.0
01366099999,"SOGNEFJELL, NO",233,31.34,61.9,1.5,1.79
06739099999,"EGGISHORN, CH",232,31.26,57.7,7.1,0.0
11316099999,"PITZTALER GLETSCHER, AU",232,31.19,55.8,4.8,26.28
02766099999,"ILOMANTSI POTSONVAARA, FI",157,31.12,60.1,2.0,6.3
04373099999,"IKERMIIT, GL",225,31.1,54.4,4.1,0.0
15615099999,"MUSSALA TOP SOMMET, BU",236,30.7,57.9,-2.4,18.9
06714099999,"LES DIABLERETS, CH",236,30.69,56.8,6.6,0.0
01030099999,"KISTEFJELL, NO",209,30.54,64.5,3.9,0.0
06749099999,"GORNERGRAT, CH",232,30.22,54.1,5.5,0.0
01461199999,"GAUSTATOPPEN, NO",236,29.54,55.3,2.2,0.0
